sku_interno,codigo_erp,produto,loja,estoque_minimo_legado
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,G2,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Guaranis,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Tupis,3
3143,12261,CORTINA VOIL GLACE PRATA C/ MICROFIBRA 5.00X2.60,Venda Nova,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Babita,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Barreiro,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Betim,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Carijós,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Eldorado 2,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Fábrica,5
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,G2,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Guaranis,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Tupis,3
3142,12262,CORTINA VOIL GLACE PEROLA C/ MICROFRIBRA 5.00X2.60,Venda Nova,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Babita,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Barreiro,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Betim,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Carijós,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Eldorado 2,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Fábrica,5
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,G2,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Guaranis,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Tupis,3
3140,12263,CORTINA VOIL GLACE BRANCO C/ MICROFIBRA 5.00X2.60,Venda Nova,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Babita,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Barreiro,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Betim,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Carijós,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Eldorado 2,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Fábrica,5
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,G2,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Guaranis,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Tupis,3
3158,12284,CORTINA VOIL GLACE ROSA C/ MICROFIBRA 5.00X2.60,Venda Nova,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Babita,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Barreiro,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Betim,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Carijós,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Eldorado 2,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Fábrica,5
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,G2,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Guaranis,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Tupis,3
3178,12303,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/PRATA 4.00X2.60,Venda Nova,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Babita,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Barreiro,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Betim,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Carijós,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Eldorado 2,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Fábrica,5
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,G2,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Guaranis,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Tupis,3
3180,12305,CORTINA BORDADA LINHO LEAF C/ MICROFIBRA BCO/BCO 4.00X2.60,Venda Nova,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Babita,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Barreiro,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Betim,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Carijós,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Eldorado 2,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Fábrica,5
3219,12312,CORTINA FLAME KAKI 5.80X2.60,G2,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Guaranis,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Tupis,3
3219,12312,CORTINA FLAME KAKI 5.80X2.60,Venda Nova,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Babita,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Barreiro,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Betim,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Carijós,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Eldorado 2,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Fábrica,5
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,G2,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Guaranis,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Tupis,3
450,1232,CORTINA VOIL XADREZ BRANCO C/ MICROFIBRA 4.00X2.60,Venda Nova,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Babita,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Barreiro,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Betim,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Carijós,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Eldorado 2,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Fábrica,5
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,G2,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Guaranis,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Tupis,3
451,1238,CORTINA VOIL XADREZ PEROLA C/ MICROFRIBRA 4.00X2.60,Venda Nova,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Babita,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Barreiro,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Betim,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Carijós,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Eldorado 2,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Fábrica,5
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,G2,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Guaranis,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Tupis,3
452,1239,CORTINA VOIL XADREZ PRATA C/ MICROFIBRA 4.00X2.60,Venda Nova,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Babita,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Barreiro,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Betim,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Carijós,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Eldorado 2,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Fábrica,5
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,G2,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Guaranis,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Tupis,3
3369,12483,CORTINA TAFETA LISO PEROLA 5.80X2.60,Venda Nova,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Babita,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Barreiro,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Betim,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Carijós,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Eldorado 2,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Fábrica,5
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,G2,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Guaranis,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Tupis,3
3418,12534,CORTINA LUX DUAL LINHO BORDADO DUQUESA OFF/BCO 4.00X2.60,Venda Nova,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Babita,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Barreiro,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Betim,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Carijós,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Eldorado 2,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Fábrica,5
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,G2,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Guaranis,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Tupis,3
3523,12621,CORTINA LUX UNICA FLAME PRATA 4.00X2.60,Venda Nova,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Babita,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Barreiro,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Betim,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Carijós,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Eldorado 2,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Fábrica,5
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,G2,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Guaranis,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Tupis,3
3522,12622,CORTINA LUX UNICA FLAME PRATA 2.60X1.70,Venda Nova,3
3562,12661,TROCAR ILHOS CORTINA PADRAO (UNIDADE DE ILHOS),Fábrica,5
3563,12662,TROCAR RODIZIO CORTINA EFEITO ILHOS (COM FORRO E SEM FORRO) MT,Eldorado 2,3
3563,12662,TROCAR RODIZIO CORTINA EFEITO ILHOS (COM FORRO E SEM FORRO) MT,Fábrica,5
3563,12662,TROCAR RODIZIO CORTINA EFEITO ILHOS (COM FORRO E SEM FORRO) MT,G2,3
3563,12662,TROCAR RODIZIO CORTINA EFEITO ILHOS (COM FORRO E SEM FORRO) MT,Venda Nova,3
3564,12663,TROCAR RODIZIO CORTINA DE PREGA (COM FORRO E SEM FORRO) MT,Barreiro,3
3564,12663,TROCAR RODIZIO CORTINA DE PREGA (COM FORRO E SEM FORRO) MT,Fábrica,5
3560,12664,REFAZER CABEA CORTINA SEM FORRO (MT),Betim,3
3560,12664,REFAZER CABEA CORTINA SEM FORRO (MT),Fábrica,5
3561,12665,REFAZER CABEA CORTINA COMFORRO (MT),Barreiro,3
3561,12665,REFAZER CABEA CORTINA COMFORRO (MT),Betim,3
3561,12665,REFAZER CABEA CORTINA COMFORRO (MT),Fábrica,5
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Babita,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Barreiro,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Betim,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Carijós,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Eldorado 2,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Fábrica,5
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,G2,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Guaranis,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Tupis,3
3574,12674,CORTINA CORTA LUZ ZURIQUE BRANCO 2.60X1.70,Venda Nova,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Babita,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Barreiro,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Betim,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Carijós,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Eldorado 2,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Fábrica,5
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,G2,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Guaranis,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Tupis,3
3576,12675,CORTINA CORTA LUZ ZURIQUE BRANCO 4.00X2.60,Venda Nova,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Babita,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Barreiro,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Betim,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Carijós,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Eldorado 2,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Fábrica,5
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,G2,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Guaranis,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Tupis,3
3575,12676,CORTINA CORTA LUZ ZURIQUE PRATA 2.60X1.70,Venda Nova,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Babita,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Barreiro,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Betim,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Carijós,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Eldorado 2,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Fábrica,5
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,G2,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Guaranis,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Tupis,3
3577,12677,CORTINA CORTA LUZ ZURIQUE PRATA 4.00X2.60,Venda Nova,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Babita,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Barreiro,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Betim,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Carijós,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Eldorado 2,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Fábrica,5
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,G2,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Guaranis,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Tupis,3
3605,12702,CORTINA LUX DUAL LINHO BORDADO DUQUESA BEGE/BCO 4.00X2.60,Venda Nova,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Barreiro,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Betim,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Carijós,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Eldorado 2,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Fábrica,5
3625,12722,CORTINA FLAME KAKI 4.00X2.60,G2,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Guaranis,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Tupis,3
3625,12722,CORTINA FLAME KAKI 4.00X2.60,Venda Nova,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Babita,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Barreiro,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Betim,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Carijós,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Eldorado 2,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Fábrica,5
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,G2,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Guaranis,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Tupis,3
454,1278,CORTINA LUX PRATIKA BLACK PVC VOIL XADREZ BRANCO 2.60X1.70,Venda Nova,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Babita,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Barreiro,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Betim,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Carijós,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Eldorado 2,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Fábrica,5
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,G2,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Guaranis,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Tupis,3
3694,12827,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 2.00X2.70,Venda Nova,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Babita,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Barreiro,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Betim,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Carijós,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Eldorado 2,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Fábrica,5
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,G2,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Guaranis,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Tupis,3
3699,12828,CORTINA WAVE UNICA LINHO ELEGANCE BRANCO 3.00X2.70,Venda Nova,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Babita,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Barreiro,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Betim,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Carijós,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Eldorado 2,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Fábrica,5
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,G2,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Guaranis,3
3695,12829,CORTINA WAVE UNICA LINHO ELEGANCE FENDI 2.00X2.70,Tupis,3
